codex_id,codex_titre,glyph_id,glyph_cote,glyph_lecture,element_id,element_name,element_theme
1,XOLOTL,1605,X.070.E.33,cohuatlichan tlaca(tl),3651,cohuatl,02.02.20
1,XOLOTL,1605,X.070.E.33,cohuatlichan tlaca(tl),3652,calli,05.01.01
1,XOLOTL,1606,X.070.E.34,huexotlaca(tl),3653,huexocuahuitl,03.01.04
1,XOLOTL,1607,X.070.E.35,texcoca(tl),3654,tepetl,04.03.08
1,XOLOTL,1607,X.070.E.35,texcoca(tl),3655,texcalli,07.01.01
1,XOLOTL,1607,X.070.E.35,texcoca(tl),3656,tetl,04.04.01
1,XOLOTL,1608,X.070.E.36,tepaneca(tl),3657,tetl,04.04.01
1,XOLOTL,1608,X.070.E.36,tepaneca(tl),3658,pantli,05.12.46
1,XOLOTL,1609,X.070.E.37,poloa,3659,chimalli,05.13.02
1,XOLOTL,1609,X.070.E.37,poloa,3660,macuahuitl,05.13.05
1,XOLOTL,1609,X.070.E.37,poloa,3661,itztli,04.04.06
1,XOLOTL,1610,X.070.E.38,xilotepec,3662,xilotl,03.04.01
1,XOLOTL,1610,X.070.E.38,xilotepec,3663,tepetl,04.03.08
1,XOLOTL,1611,X.070.E.41,poloa,3664,chimalli,05.13.02
1,XOLOTL,1611,X.070.E.41,poloa,3665,macuahuitl,05.13.05
1,XOLOTL,1611,X.070.E.41,poloa,3666,itztli,04.04.06
1,XOLOTL,1612,X.070.E.42,citlaltepec,3667,citlalin,04.01.03
1,XOLOTL,1612,X.070.E.42,citlaltepec,3668,tepetl,04.03.08
1,XOLOTL,1613,X.070.E.43,tepotzotlan,3669,tepotzotli,01.01.04
1,XOLOTL,1614,X.070.E.44,cuauhtitlan,3670,cuahuitl_1,03.01.01
1,XOLOTL,1614,X.070.E.44,cuauhtitlan,3671,tlantli,01.02.19
1,XOLOTL,1615,X.070.F.01,tepaneca(tl),3672,tetl,04.04.01
1,XOLOTL,1615,X.070.F.01,tepaneca(tl),3673,pantli,05.12.46
1,XOLOTL,1616,X.070.F.03,acolhuaca(tl),3674,maitl_1,01.03.05
1,XOLOTL,1616,X.070.F.03,acolhuaca(tl),3675,atl,04.05.01
1,XOLOTL,1617,X.070.F.05,tepaneca(tl),3676,tetl,04.04.01
1,XOLOTL,1617,X.070.F.05,tepaneca(tl),3677,pantli,05.12.46
1,XOLOTL,1618,X.070.F.08,tzihuacnahuacatzin,3678,tzihuactli,03.02.01
1,XOLOTL,1618,X.070.F.08,tzihuacnahuacatzin,3679,tlatoa,01.02.21
1,XOLOTL,1619,X.070.F.09-,,3680,acalli,05.14.01
1,XOLOTL,1619,X.070.F.09-,,3681,ahuictli,05.14.02
1,XOLOTL,1620,X.070.F.11-,,3682,acalli,05.14.01
1,XOLOTL,1620,X.070.F.11-,,3683,ahuictli,05.14.02
1,XOLOTL,1621,X.070.F.13,tepanohuayan ou cuauhacalco,3684,acalli,05.14.01
1,XOLOTL,1621,X.070.F.13,tepanohuayan ou cuauhacalco,3685,atl,04.05.01
1,XOLOTL,1622,X.070.F.14,tlacateotzin,3686,tonatiuh,04.01.05
1,XOLOTL,1623,X.070.F.15,,3687,chimalli,05.13.02
1,XOLOTL,1623,X.070.F.15,,3688,xicalcoliuhqui,05.13.04
1,XOLOTL,1623,X.070.F.15,,3689,tentlapilolli,05.13.03
1,XOLOTL,1624,X.070.F.17,,3690,ichcahuipilli,05.07.06
1,XOLOTL,1625,X.070.F.18,tzihuacnahuacatzin,3691,tzihuactli,03.02.01
1,XOLOTL,1625,X.070.F.18,tzihuacnahuacatzin,3692,effacé,10.00.00
1,XOLOTL,1626,X.070.F.20,temacpalco xolochtepec,3693,macpalli,01.03.07
1,XOLOTL,1626,X.070.F.20,temacpalco xolochtepec,3694,tetl,04.04.01
1,XOLOTL,1626,X.070.F.20,temacpalco xolochtepec,3695,tepetl,04.03.08
1,XOLOTL,1626,X.070.F.20,temacpalco xolochtepec,3696,xolochtic,07.01.12
1,XOLOTL,1627,X.070.F.21,tlatelolco,3697,tlatelli,07.01.02
1,XOLOTL,1627,X.070.F.21,tlatelolco,3698,terre_01,04.03.02
1,XOLOTL,1627,X.070.F.21,tlatelolco,3699,tlantli,01.02.19
1,XOLOTL,1627,X.070.F.21,tlatelolco,3700,comitl,05.03.01
1,XOLOTL,1627,X.070.F.21,tlatelolco,3701,tepetl,04.03.08
1,XOLOTL,1628,X.070.F.22,,3702,ornement_01,05.06.02
1,XOLOTL,1629,X.070.F.23,,3703,tilmatli,05.07.01
1,XOLOTL,1629,X.070.F.23,,3704,motif_02,05.05.03
1,XOLOTL,1630,X.070.F.24,chichimeca(tl),3705,tlahuitolli,05.13.06
1,XOLOTL,1630,X.070.F.24,chichimeca(tl),3706,mecatl,05.11.03
1,XOLOTL,1630,X.070.F.24,chichimeca(tl),3707,mitl,05.13.01
1,XOLOTL,1630,X.070.F.24,chichimeca(tl),3708,tlaxichtli,05.13.09
1,XOLOTL,1631,X.070.F.25,,3709,xocpalmachiyotl,01.04.03
1,XOLOTL,1632,X.070.F.26,yao...,3710,chimalli,05.13.02
1,XOLOTL,1632,X.070.F.26,yao...,3711,macuahuitl,05.13.05
1,XOLOTL,1632,X.070.F.26,yao...,3712,itztli,04.04.06
1,XOLOTL,1633,X.070.F.27,acolhuaca(tl),3713,maitl_1,01.03.05
1,XOLOTL,1633,X.070.F.27,acolhuaca(tl),3714,atl,04.05.01
1,XOLOTL,1634,X.070.F.28,tepaneca(tl),3715,tetl,04.04.01
1,XOLOTL,1634,X.070.F.28,tepaneca(tl),3716,pantli,05.12.46
1,XOLOTL,1635,X.070.F.29,nahui xihuitl,3717,xihuitl_4,06.01.04
1,XOLOTL,1635,X.070.F.29,nahui xihuitl,3718,ce,06.01.01
1,XOLOTL,1636,X.070.F.32,cuetlach...,3719,cuetlachtli,02.02.02
1,XOLOTL,1637,X.070.F.34,tepaneca(tl),3720,tetl,04.04.01
1,XOLOTL,1637,X.070.F.34,tepaneca(tl),3721,pantli,05.12.46
1,XOLOTL,1638,X.070.G.01,tepaneca(tl),3722,tetl,04.04.01
1,XOLOTL,1638,X.070.G.01,tepaneca(tl),3723,pantli,05.12.46
1,XOLOTL,1639,X.070.G.04,acolhuaca(tl),3724,maitl_1,01.03.05
1,XOLOTL,1639,X.070.G.04,acolhuaca(tl),3725,atl,04.05.01
1,XOLOTL,1640,X.070.G.05-,,3726,acalli,05.14.01
1,XOLOTL,1640,X.070.G.05-,,3727,ahuictli,05.14.02
1,XOLOTL,1641,X.070.G.07,chimalpopoca,3728,chimalli,05.13.02
1,XOLOTL,1641,X.070.G.07,chimalpopoca,3729,popoca,04.02.02
1,XOLOTL,1642,X.070.G.09,tenochtitlan,3730,tetl,04.04.01
1,XOLOTL,1642,X.070.G.09,tenochtitlan,3731,nopalli,03.02.09
1,XOLOTL,1642,X.070.G.09,tenochtitlan,3732,nochtli,03.03.11
1,XOLOTL,1643,X.070.G.10,,3733,tilmatli,05.07.01
1,XOLOTL,1643,X.070.G.10,,3734,motif_03,05.05.05
1,XOLOTL,1644,X.070.G.11,yao...,3735,chimalli,05.13.02
1,XOLOTL,1644,X.070.G.11,yao...,3736,macuahuitl,05.13.05
1,XOLOTL,1644,X.070.G.11,yao...,3737,itztli,04.04.06
1,XOLOTL,1645,X.070.G.12,acolman,3738,maitl_1,01.03.05
1,XOLOTL,1645,X.070.G.12,acolman,3739,atl,04.05.01
1,XOLOTL,1646,X.070.G.13-,nahui ehecatl,3740,etl,03.04.07
1,XOLOTL,1646,X.070.G.13-,nahui ehecatl,3741,nextli,04.02.03
1,XOLOTL,1646,X.070.G.13-,nahui ehecatl,3742,ce,06.01.01
1,XOLOTL,1647,X.070.G.15,otompan,3743,calli,05.01.01
1,XOLOTL,1647,X.070.G.15,otompan,3744,xacalli,05.01.03
1,XOLOTL,1648,X.070.G.16,chicnauhtlan,3745,macuilli,06.01.02
1,XOLOTL,1648,X.070.G.16,chicnauhtlan,3746,ce,06.01.01
1,XOLOTL,1649,X.070.G.17,tezozomoc,3747,tetl,04.04.01
1,XOLOTL,1649,X.070.G.17,tezozomoc,3748,zozoma,01.02.22
1,XOLOTL,1650,X.070.G.19,,3749,tepotztli,05.02.13
1,XOLOTL,1650,X.070.G.19,,3750,petlatl,05.02.03
1,XOLOTL,1650,X.070.G.19,,3751,icpalli,05.02.01
1,XOLOTL,1651,X.070.G.20,acolhuacan,3752,maitl_1,01.03.05
1,XOLOTL,1651,X.070.G.20,acolhuacan,3753,atl,04.05.01
1,XOLOTL,1652,X.070.G.21,ichcatlamamalli,3754,tlamamalli,05.12.14
1,XOLOTL,1652,X.070.G.21,ichcatlamamalli,3755,mecatl,05.11.03
1,XOLOTL,1652,X.070.G.21,ichcatlamamalli,3756,ichcaxochitl,03.03.05
1,XOLOTL,1653,X.070.G.22,,3757,tilmatli,05.07.01
1,XOLOTL,1653,X.070.G.22,,3758,tlalli,04.03.01
1,XOLOTL,1654,X.070.G.23,acolmeca(tl),3759,maitl_1,01.03.05
1,XOLOTL,1654,X.070.G.23,acolmeca(tl),3760,atl,04.05.01
1,XOLOTL,1655,X.070.G.24,,3761,tetl,04.04.01
1,XOLOTL,1655,X.070.G.24,,3762,tilmatli,05.07.01
1,XOLOTL,1656,X.070.G.25,ixtlilxochitl mi...,3763,ixtelolotli,01.02.15
1,XOLOTL,1656,X.070.G.25,ixtlilxochitl mi...,3764,xochitl,03.03.01
1,XOLOTL,1656,X.070.G.25,ixtlilxochitl mi...,3765,mitl,05.13.01
1,XOLOTL,1657,X.070.G.26,,3766,centli,03.04.02
1,XOLOTL,1657,X.070.G.26,,3767,icopi,01.01.07
1,XOLOTL,1658,X.070.G.27,acolhuaca(tl),3768,maitl_1,01.03.05
1,XOLOTL,1658,X.070.G.27,acolhuaca(tl),3769,atl,04.05.01
1,XOLOTL,1659,X.070.G.28,huexotla,3770,huexocuahuitl,03.01.04
1,XOLOTL,1660,X.070.G.29,cohuatlichan,3771,cohuatl,02.02.20
1,XOLOTL,1660,X.070.G.29,cohuatlichan,3772,calli,05.01.01
1,XOLOTL,1661,X.070.G.30,cohuatepec,3773,cohuatl,02.02.20
1,XOLOTL,1661,X.070.G.30,cohuatepec,3774,tepetl,04.03.08
1,XOLOTL,1662,X.070.G.31,azcapotzalco,3775,tamazolin,02.02.18
1,XOLOTL,1662,X.070.G.31,azcapotzalco,3776,potzalli,04.03.06
1,XOLOTL,1663,X.070.G.32,cihuacuecuenotzin mi...,3777,cihuatl,01.02.11
1,XOLOTL,1663,X.070.G.32,cihuacuecuenotzin mi...,3778,effacé,10.00.00
1,XOLOTL,1663,X.070.G.32,cihuacuecuenotzin mi...,3779,mitl,05.13.01
1,XOLOTL,1663,X.070.G.32,cihuacuecuenotzin mi...,3780,icopi,01.01.07
1,XOLOTL,1664,X.070.G.34,otompaneca(tl),3781,calli,05.01.01
1,XOLOTL,1664,X.070.G.34,otompaneca(tl),3782,xacalli,05.01.03
1,XOLOTL,1665,X.070.H.01-,,3783,macuilli,06.01.02
1,XOLOTL,1665,X.070.H.01-,,3784,tlantli,01.02.19
1,XOLOTL,1665,X.070.H.01-,,3785,calli,05.01.01
1,XOLOTL,1665,X.070.H.01-,,3786,flore_03,03.04.15
1,XOLOTL,1666,X.070.H.04-,cemilhuitl matlactli ei tecpatl,3787,macuilli,06.01.02
1,XOLOTL,1666,X.070.H.04-,cemilhuitl matlactli ei tecpatl,3788,ce,06.01.01
1,XOLOTL,1666,X.070.H.04-,cemilhuitl matlactli ei tecpatl,3789,ilhuia,01.02.25
1,XOLOTL,1666,X.070.H.04-,cemilhuitl matlactli ei tecpatl,3790,centli,03.04.02
1,XOLOTL,1666,X.070.H.04-,cemilhuitl matlactli ei tecpatl,3791,tecpatl,04.04.08
1,XOLOTL,1667,X.070.H.06,acolhuaca(tl),3792,maitl_1,01.03.05
1,XOLOTL,1667,X.070.H.06,acolhuaca(tl),3793,atl,04.05.01
1,XOLOTL,1668,X.070.H.07,acolhuaca(tl),3794,maitl_1,01.03.05
1,XOLOTL,1668,X.070.H.07,acolhuaca(tl),3795,atl,04.05.01
1,XOLOTL,1669,X.070.H.08,ce acatl xihuitl,3796,ce,06.01.01
1,XOLOTL,1669,X.070.H.08,ce acatl xihuitl,3797,acatl,03.02.05
1,XOLOTL,1669,X.070.H.08,ce acatl xihuitl,3798,mitl,05.13.01
1,XOLOTL,1669,X.070.H.08,ce acatl xihuitl,3799,teoxihuitl,04.04.04
1,XOLOTL,1669,X.070.H.08,ce acatl xihuitl,3800,ce,06.01.01
1,XOLOTL,1670,X.070.H.09,tepaneca(tl),3801,tetl,04.04.01
1,XOLOTL,1670,X.070.H.09,tepaneca(tl),3802,pantli,05.12.46
1,XOLOTL,1671,X.070.H.10,tlatla...,3803,calli,05.01.01
1,XOLOTL,1671,X.070.H.10,tlatla...,3804,tletl,04.02.01
1,XOLOTL,1671,X.070.H.10,tlatla...,3805,popoca,04.02.02
1,XOLOTL,1672,X.070.H.11,tepaneca(tl),3806,tetl,04.04.01
1,XOLOTL,1672,X.070.H.11,tepaneca(tl),3807,pantli,05.12.46
1,XOLOTL,1673,X.070.H.12,tlatla...,3808,calli,05.01.01
1,XOLOTL,1673,X.070.H.12,tlatla...,3809,tletl,04.02.01
1,XOLOTL,1673,X.070.H.12,tlatla...,3810,popoca,04.02.02
1,XOLOTL,1674,X.070.H.17,aztahuacan altepetl,3811,aztatl,02.01.05
1,XOLOTL,1674,X.070.H.17,aztahuacan altepetl,3812,atl,04.05.01
1,XOLOTL,1674,X.070.H.17,aztahuacan altepetl,3813,tepetl,04.03.08
1,XOLOTL,1674,X.070.H.17,aztahuacan altepetl,3814,atl,04.05.01
1,XOLOTL,1675,X.070.H.18-,,3815,acalli,05.14.01
1,XOLOTL,1675,X.070.H.18-,,3816,ahuictli,05.14.02
1,XOLOTL,1676,X.070.H.20-,,3817,acalli,05.14.01
1,XOLOTL,1676,X.070.H.20-,,3818,ahuictli,05.14.02
1,XOLOTL,1677,X.070.H.23,mizquic,3819,mizquicuahuitl,03.01.05
1,XOLOTL,1678,X.070.H.25,itztapalapan,3820,itztli,04.04.06
1,XOLOTL,1678,X.070.H.25,itztapalapan,3821,itztapalli,05.01.19
1,XOLOTL,1678,X.070.H.25,itztapalapan,3822,atl,04.05.01
1,XOLOTL,1679,X.070.H.27,cuitlahuac,3823,cuitlatl,01.04.04
1,XOLOTL,1679,X.070.H.27,cuitlahuac,3824,?_01,09.00.01
1,XOLOTL,1679,X.070.H.27,cuitlahuac,3825,atl,04.05.01
1,XOLOTL,1680,X.070.H.29,mexicatzinco,3826,metl,03.02.10
1,XOLOTL,1680,X.070.H.29,mexicatzinco,3827,tlanelhuatl,03.04.10
1,XOLOTL,1680,X.070.H.29,mexicatzinco,3828,tzintli,01.04.01
1,XOLOTL,1681,X.070.H.31,xochimilco,3829,xochitl,03.03.01
1,XOLOTL,1681,X.070.H.31,xochimilco,3830,tlalli,04.03.01
1,XOLOTL,1682,X.070.H.33,huitzilopochco,3831,huitzilin,02.01.04
1,XOLOTL,1682,X.070.H.33,huitzilopochco,3832,comitl,05.03.01
1,XOLOTL,1683,X.070.H.35,tlacopan,3833,tlantli,01.02.19
1,XOLOTL,1683,X.070.H.35,tlacopan,3834,tolin,03.02.02
1,XOLOTL,1683,X.070.H.35,tlacopan,3835,pantli,05.12.46
1,XOLOTL,1684,X.070.H.37,coyohuacan,3836,coyotl,02.02.04
1,XOLOTL,1684,X.070.H.37,coyohuacan,3837,atl,04.05.01
1,XOLOTL,1685,X.070.H.39,colhuacan,3838,tepetl,04.03.08
1,XOLOTL,1685,X.070.H.39,colhuacan,3839,coltic,07.01.10
1,XOLOTL,1686,X.070.Z.01,tepetla,3840,tepetl,04.03.08
1,XOLOTL,1686,X.070.Z.01,tepetla,3841,tepetla,07.01.04
1,XOLOTL,1687,X.070.Z.02,teoatl,3842,atl,04.05.01
1,XOLOTL,1687,X.070.Z.02,teoatl,3843,huei,07.01.16
1,XOLOTL,1688,X.080.A.01,tepetlaoztoc,3844,tetl,04.04.01
1,XOLOTL,1688,X.080.A.01,tepetlaoztoc,3845,oztotl,04.03.09
1,XOLOTL,1688,X.080.A.01,tepetlaoztoc,3846,petlatl,05.02.03
1,XOLOTL,1689,X.080.A.03,chiauhtla,3847,atl,04.05.01
1,XOLOTL,1689,X.080.A.03,chiauhtla,3848,xalli,04.03.07
1,XOLOTL,1690,X.080.A.05,texcoco,3849,tepetl,04.03.08
1,XOLOTL,1690,X.080.A.05,texcoco,3850,texcalli,07.01.01
1,XOLOTL,1690,X.080.A.05,texcoco,3851,tetl,04.04.01
1,XOLOTL,1691,X.080.A.06,,3852,tlatoa,01.02.21
1,XOLOTL,1691,X.080.A.06,,3853,effacé,10.00.00
1,XOLOTL,1692,X.080.A.08,chichimeca(tl),3854,tlahuitolli,05.13.06
1,XOLOTL,1692,X.080.A.08,chichimeca(tl),3855,mitl,05.13.01
1,XOLOTL,1692,X.080.A.08,chichimeca(tl),3856,mecatl,05.11.03
1,XOLOTL,1693,X.080.A.09,cuauhtzin,3857,cuauhtli,02.01.06
1,XOLOTL,1694,X.080.A.11,tolteca(tl),3858,tolin,03.02.02
1,XOLOTL,1694,X.080.A.11,tolteca(tl),3859,tentli,01.02.18
1,XOLOTL,1695,X.080.A.12,chicnauhtlan,3860,macuilli,06.01.02
1,XOLOTL,1695,X.080.A.12,chicnauhtlan,3861,ce,06.01.01
1,XOLOTL,1696,X.080.A.14,tezontepec,3862,tetl,04.04.01
1,XOLOTL,1696,X.080.A.14,tezontepec,3863,zo,07.01.19
1,XOLOTL,1696,X.080.A.14,tezontepec,3864,tepetl,04.03.08
1,XOLOTL,1697,X.080.A.16,huexotla,3865,huexocuahuitl,03.01.04
1,XOLOTL,1698,X.080.A.18,teotihuacan,3866,tonatiuh,04.01.05
1,XOLOTL,1699,X.080.A.20,tepechpan,3867,tetl,04.04.01
1,XOLOTL,1699,X.080.A.20,tepechpan,3868,pechtli,05.01.13
1,XOLOTL,1700,X.080.A.22,cohuatlichan,3869,cohuatl,02.02.20
1,XOLOTL,1700,X.080.A.22,cohuatlichan,3870,calli,05.01.01
1,XOLOTL,1701,X.080.A.24,otompan,3871,calli,05.01.01
1,XOLOTL,1701,X.080.A.24,otompan,3872,xacalli,05.01.03
1,XOLOTL,1702,X.080.A.26,acolman,3873,maitl_1,01.03.05
1,XOLOTL,1702,X.080.A.26,acolman,3874,atl,04.05.01
1,XOLOTL,1703,X.080.A.28,cohuatepec,3875,cohuatl,02.02.20
1,XOLOTL,1703,X.080.A.28,cohuatepec,3876,tepetl,04.03.08
1,XOLOTL,1704,X.080.A.30,nezahualcoyotzin,3877,nezahualli,05.08.03
1,XOLOTL,1704,X.080.A.30,nezahualcoyotzin,3878,coyotl,02.02.04
1,XOLOTL,1705,X.080.A.32,huitziltetzin,3879,tetl,04.04.01
1,XOLOTL,1705,X.080.A.32,huitziltetzin,3880,huitzilin,02.01.04
1,XOLOTL,1706,X.080.A.34,cuauhyacac altepetl tepeticpac,3881,tepetl,04.03.08
1,XOLOTL,1706,X.080.A.34,cuauhyacac altepetl tepeticpac,3882,yacatl,01.02.17
1,XOLOTL,1706,X.080.A.34,cuauhyacac altepetl tepeticpac,3883,cuahuitl_1,03.01.01
1,XOLOTL,1706,X.080.A.34,cuauhyacac altepetl tepeticpac,3884,atl,04.05.01
1,XOLOTL,1707,X.080.B.01,papalotlan,3885,papalotl,02.01.23
1,XOLOTL,1708,X.080.B.03,tepaneca(tl),3886,tetl,04.04.01
1,XOLOTL,1708,X.080.B.03,tepaneca(tl),3887,pantli,05.12.46
1,XOLOTL,1709,X.080.B.05,tlatelolca(tl),3888,tlatelli,07.01.02
1,XOLOTL,1709,X.080.B.05,tlatelolca(tl),3889,tlantli,01.02.19
1,XOLOTL,1709,X.080.B.05,tlatelolca(tl),3890,tepetl,04.03.08
1,XOLOTL,1710,X.080.B.06,macuilli acatl xihuitl,3891,ce,06.01.01
1,XOLOTL,1710,X.080.B.06,macuilli acatl xihuitl,3892,acatl,03.02.05
1,XOLOTL,1710,X.080.B.06,macuilli acatl xihuitl,3893,mitl,05.13.01
1,XOLOTL,1711,X.080.B.07,chalco altepetl,3894,chalchihuitl,04.04.03
1,XOLOTL,1711,X.080.B.07,chalco altepetl,3895,cozcatl,05.07.23
1,XOLOTL,1711,X.080.B.07,chalco altepetl,3896,comitl,05.03.01
1,XOLOTL,1711,X.080.B.07,chalco altepetl,3897,tepetl,04.03.08
1,XOLOTL,1711,X.080.B.07,chalco altepetl,3898,atl,04.05.01
1,XOLOTL,1712,X.080.B.08,nahui tochtli xihuitl,3899,ce,06.01.01
1,XOLOTL,1712,X.080.B.08,nahui tochtli xihuitl,3900,tochtli,02.02.08
1,XOLOTL,1713,X.080.B.10,tenochca(tl),3901,tetl,04.04.01
1,XOLOTL,1713,X.080.B.10,tenochca(tl),3902,nochtli,03.03.11
1,XOLOTL,1714,X.080.B.11,yao...,3903,chimalli,05.13.02
1,XOLOTL,1714,X.080.B.11,yao...,3904,macuahuitl,05.13.05
1,XOLOTL,1714,X.080.B.11,yao...,3905,itztli,04.04.06
1,XOLOTL,1715,X.080.B.12,metlallan,3906,metl,03.02.10
1,XOLOTL,1715,X.080.B.12,metlallan,3907,tlanelhuatl,03.04.10
1,XOLOTL,1715,X.080.B.12,metlallan,3908,tlalli,04.03.01
1,XOLOTL,1716,X.080.B.14,teopan toltzalan zaca...,3909,zacatl,03.02.08
1,XOLOTL,1716,X.080.B.14,teopan toltzalan zaca...,3910,tzacualli,05.01.08
1,XOLOTL,1716,X.080.B.14,teopan toltzalan zaca...,3911,tolin,03.02.02
1,XOLOTL,1717,X.080.B.16,,3912,ihuitl,02.01.16
1,XOLOTL,1717,X.080.B.16,,3913,effacé,10.00.00
1,XOLOTL,1718,X.080.B.17,nezahualcoyotzin,3914,nezahualli,05.08.03
1,XOLOTL,1718,X.080.B.17,nezahualcoyotzin,3915,coyotl,02.02.04
1,XOLOTL,1719,X.080.B.19,cilmiyauhtzin,3916,cilli,02.03.02
1,XOLOTL,1719,X.080.B.19,cilmiyauhtzin,3917,miyahuatl,03.03.08
1,XOLOTL,1720,X.080.C.01,cohuatlichan,3918,cohuatl,02.02.20
1,XOLOTL,1720,X.080.C.01,cohuatlichan,3919,calli,05.01.01
1,XOLOTL,1721,X.080.C.03,,3920,plante_02,03.02.11
1,XOLOTL,1722,X.080.C.04,,3921,zacatl,03.02.08
1,XOLOTL,1722,X.080.C.04,,3922,botte_01,05.12.10
1,XOLOTL,1723,X.080.C.05,cuauhtlalli,3923,cuauhtli,02.01.06
1,XOLOTL,1723,X.080.C.05,cuauhtlalli,3924,tlalli,04.03.01
1,XOLOTL,1724,X.080.C.07,tezozomoc,3925,tetl,04.04.01
1,XOLOTL,1724,X.080.C.07,tezozomoc,3926,zozoma,01.02.22
1,XOLOTL,1725,X.080.C.08,azcapotzalco,3927,tamazolin,02.02.18
1,XOLOTL,1725,X.080.C.08,azcapotzalco,3928,potzalli,04.03.06
1,XOLOTL,1726,X.080.C.09,huexotla,3929,huexocuahuitl,03.01.04
1,XOLOTL,1727,X.080.C.11,,3930,plante_02,03.02.11
1,XOLOTL,1728,X.080.C.12,,3931,zacatl,03.02.08
1,XOLOTL,1728,X.080.C.12,,3932,botte_01,05.12.10
1,XOLOTL,1729,X.080.C.13,chicuace tecpatl xihuitl,3933,ce,06.01.01
1,XOLOTL,1729,X.080.C.13,chicuace tecpatl xihuitl,3934,tecpatl,04.04.08
1,XOLOTL,1730,X.080.C.14,cuauhtlalli,3935,cuauhtli,02.01.06
1,XOLOTL,1730,X.080.C.14,cuauhtlalli,3936,tlalli,04.03.01
1,XOLOTL,1731,X.080.C.16,tlacateotzin,3937,tonatiuh,04.01.05
1,XOLOTL,1732,X.080.C.17,tlatelolco,3938,tlatelli,07.01.02
1,XOLOTL,1732,X.080.C.17,tlatelolco,3939,terre_01,04.03.02
1,XOLOTL,1732,X.080.C.17,tlatelolco,3940,tlantli,01.02.19
1,XOLOTL,1732,X.080.C.17,tlatelolco,3941,tepetl,04.03.08
1,XOLOTL,1733,X.080.C.18,texcoco,3942,tepetl,04.03.08
1,XOLOTL,1733,X.080.C.18,texcoco,3943,texcalli,07.01.01
1,XOLOTL,1733,X.080.C.18,texcoco,3944,tetl,04.04.01
1,XOLOTL,1734,X.080.C.20,,3945,plante_02,03.02.11
1,XOLOTL,1735,X.080.C.21,,3946,zacatl,03.02.08
1,XOLOTL,1735,X.080.C.21,,3947,botte_01,05.12.10
1,XOLOTL,1736,X.080.C.22,cuauhtlalli,3948,cuauhtli,02.01.06
1,XOLOTL,1736,X.080.C.22,cuauhtlalli,3949,tlalli,04.03.01
1,XOLOTL,1737,X.080.C.24,chimalpopoca,3950,chimalli,05.13.02
1,XOLOTL,1737,X.080.C.24,chimalpopoca,3951,popoca,04.02.02
1,XOLOTL,1738,X.080.C.25,tenochtitlan,3952,tetl,04.04.01
1,XOLOTL,1738,X.080.C.25,tenochtitlan,3953,nochtli,03.03.11
1,XOLOTL,1739,X.080.D.01,chicome calli xihuitl,3954,ce,06.01.01
1,XOLOTL,1739,X.080.D.01,chicome calli xihuitl,3955,calli,05.01.01
1,XOLOTL,1740,X.080.D.02,chicuei tochtli xihuitl,3956,ce,06.01.01
1,XOLOTL,1740,X.080.D.02,chicuei tochtli xihuitl,3957,tochtli,02.02.08
1,XOLOTL,1741,X.080.D.03,chicnahui acatl xihuitl,3958,ce,06.01.01
1,XOLOTL,1741,X.080.D.03,chicnahui acatl xihuitl,3959,acatl,03.02.05
1,XOLOTL,1741,X.080.D.03,chicnahui acatl xihuitl,3960,mitl,05.13.01
1,XOLOTL,1742,X.080.D.04,matlactli tecpatl xihuitl,3961,ce,06.01.01
1,XOLOTL,1742,X.080.D.04,matlactli tecpatl xihuitl,3962,tecpatl,04.04.08
1,XOLOTL,1743,X.080.D.05,matlactli ce calli xihuitl,3963,ce,06.01.01
1,XOLOTL,1743,X.080.D.05,matlactli ce calli xihuitl,3964,calli,05.01.01
1,XOLOTL,1744,X.080.D.06,matlactli ome tochtli xihuitl,3965,ce,06.01.01
1,XOLOTL,1744,X.080.D.06,matlactli ome tochtli xihuitl,3966,tochtli,02.02.08
1,XOLOTL,1745,X.080.D.07,chicnauhpohualli xihuitl,3967,macuilli,06.01.02
1,XOLOTL,1745,X.080.D.07,chicnauhpohualli xihuitl,3968,xihuitl_4,06.01.04
1,XOLOTL,1745,X.080.D.07,chicnauhpohualli xihuitl,3969,centli,03.04.02
1,XOLOTL,1745,X.080.D.07,chicnauhpohualli xihuitl,3970,ce,06.01.01
1,XOLOTL,1746,X.080.D.09,maxtla,3971,maxtlatl,05.08.02
1,XOLOTL,1747,X.080.D.10,,3972,calli,05.01.01
1,XOLOTL,1748,X.080.D.11,tezozomoc,3973,tetl,04.04.01
1,XOLOTL,1748,X.080.D.11,tezozomoc,3974,zozoma,01.02.22
1,XOLOTL,1749,X.080.D.13,nezahualcoyotzin,3975,nezahualli,05.08.03
1,XOLOTL,1749,X.080.D.13,nezahualcoyotzin,3976,coyotl,02.02.04
1,XOLOTL,1750,X.080.D.15,tlatocaicpaltzin,3977,petlatl,05.02.03
1,XOLOTL,1750,X.080.D.15,tlatocaicpaltzin,3978,tepotztli,05.02.13
1,XOLOTL,1750,X.080.D.15,tlatocaicpaltzin,3979,tzintli,01.04.01
1,XOLOTL,1750,X.080.D.15,tlatocaicpaltzin,3980,icpalli,05.02.01
1,XOLOTL,1751,X.080.D.16,azcapotzalco,3981,tamazolin,02.02.18
1,XOLOTL,1751,X.080.D.16,azcapotzalco,3982,potzalli,04.03.06
